"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"65","1759382_s_at","mrp","946627","P-loop NTPase family protein",0.0595408927368215,11.4260828175688,0.374356250562061,0.718909927313847,0.938261471781686,-6.95644535569913
"66","1759383_s_at","hybD","948982","putative hydrogenase 2 maturation protease",0.507300307428805,11.5658319440446,1.91218877766001,0.0962377591330874,0.625112814169749,-5.36676272224251
"67","1759389_s_at","mtlR","948116","transcriptional repressor MtlR",0.0234731472684047,11.0673102185644,0.128486671632671,0.901275594091185,0.978946995663431,-7.02554827994761
"68","1759390_s_at","yahE","947134","DUF2877 domain-containing protein YahE",0.124006142492437,10.3979259943833,0.852564534309913,0.421323237521367,0.852533099073127,-6.64371867963272
"69","1759393_s_at","hscB","946995","co-chaperone for [Fe-S] cluster biosynthesis",0.0951784371296114,10.5833455412128,0.447865695017286,0.667401932226879,0.932611194312841,-6.92308813150926
"70","1759400_s_at","yehR","949023","DUF1307 domain-containing lipoprotein YehR",-0.00993776308363437,9.59221186993785,-0.0569432592028177,0.956136861641561,0.991405895705372,-7.03303391905371
"71","1759407_s_at","yhbX","947711","putative hydrolase, inner membrane",-0.180574392067223,10.2443605277985,-0.783829285140684,0.458119045719239,0.87280420940771,-6.70182331394004
"72","1759408_s_at","fsaA","945449","fructose-6-phosphate aldolase 1",0.0531232112182618,10.6491068371607,0.252845253762168,0.807447487241153,0.957627157657992,-6.99890277648299
"73","1759410_s_at","eutE","946943","putative aldehyde dehydrogenase, ethanolamine utilization protein",0.0775972230824902,9.97320000224362,0.464094470473528,0.656271253579101,0.932611194312841,-6.91496186476333
"74","1759411_at","hrpB","944845","putative ATP-dependent RNA helicase HrpB",-0.0578277079615077,10.0515980661938,-0.378058766337249,0.716275032054078,0.938261471781686,-6.95490179772699
"75","1759417_at","arpA","944933","regulator of acetyl CoA synthetase",0.110975900120605,9.10760430956582,0.34748574020226,0.738152598209597,0.943251901182269,-6.96720871485802
"76","1759426_at","yfjM","947108","CP4-57 prophage; protein YfjM",-0.0408238169245543,10.2986297528558,-0.257177945661551,0.804228837419178,0.956999257120311,-6.99766541819004
"77","1759429_s_at","feoB","947919","Fe(2(+)) transporter FeoB",-2.00346832297937,11.5051056624017,-14.3619916092079,1.44676682405723e-06,0.000498170043083708,6.06321557125076
"78","1759431_s_at","mtlA","948118","mannitol-specific PTS enzyme IICBA component",0.417539547245367,11.1511859446894,2.67941301874282,0.0307204563825455,0.537490322570257,-4.22932934912415
"79","1759435_at","yieH","948232","6-phosphogluconate phosphatase",-0.138408867115649,10.6586726198432,-1.07062478214854,0.318872542815589,0.808332114671174,-6.43416602917746
"80","1759438_s_at","nuoA","946764","NADH:quinone oxidoreductase subunit A",0.27325485247141,11.9200902362535,2.14884008347192,0.0676106586897174,0.625112814169749,-5.02304000370562
"81","1759439_at","ryhB","2847761","ncRNA",1.14882594831403,10.9609909374413,0.468714461168095,0.653119363839179,0.932611194312841,-6.91259866974882
"82","1759445_s_at","hybO","945902","hydrogenase 2 small subunit",0.530071749244646,12.0799059477259,1.95640953695738,0.0901084459765326,0.625112814169749,-5.30338174418003
"83","1759451_s_at","yjfZ","948719","protein YjfZ",-0.0213134725730075,10.2008749082035,-0.120953923674025,0.907030452146872,0.978946995663431,-7.02660766732903
"84","1759459_s_at","yqiA","947488","esterase YqiA",-0.0276794106055132,11.0955708203021,-0.203198331996229,0.844597553523044,0.966555969708273,-7.01160252271054
"85","1759467_s_at","sufE","946173","sulfur acceptor for SufS cysteine desulfurase",-0.600396235311567,9.4352629857442,-2.8879786184545,0.0226494071181448,0.492565001116706,-3.91577485506258
"86","1759470_s_at","bglB","948234","6-phospho-beta-glucosidase B",-0.063453682449282,10.2757861116493,-0.417599517959026,0.688398872859188,0.932611194312841,-6.93751089027741
"87","1759471_s_at","eptC","948458","phosphoethanolamine transferase EptC",0.230120885198,10.8947050423996,1.29009497677912,0.236861532495218,0.76342578180206,-6.18946608972432
"88","1759478_at","yjbM","948550","uncharacterized protein YjbM",0.0475461565128352,8.96814783152955,0.0779440670789909,0.939992267984185,0.987039789935879,-7.03143435064806
"89","1759485_s_at","hofM","947908","DNA utilization protein HofM",-0.120797694576805,10.4356258656889,-0.572859933371401,0.584159710242539,0.908106818179898,-6.85356597848705
"90","1759490_s_at","hns","945829","DNA-binding transcriptional dual regulator H-NS",0.140102878607989,12.8804372544207,1.20018223590778,0.268023371352344,0.781010275337015,-6.29339895654173
"91","1759496_s_at","yhbS","947670","putative acyltransferase with acyl-CoA N-acyltransferase domain",0.397183953870508,11.5984977389427,3.15684573653148,0.0153965862519613,0.448018974599325,-3.51472534864742
"92","1759504_s_at","arnE","1450282","undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnE subunit",-0.0773974690908421,8.75335473338286,-0.14901609075454,0.885624718416671,0.978946995663431,-7.02233795640023
"93","1759510_s_at","gyrB","948211","DNA gyrase subunit B",0.0498942544278957,11.4948916897341,0.362073483285151,0.727680014469056,0.940659259341759,-6.96146125223057
"94","1759512_s_at","ydiV","946217","anti-FlhDC factor",-0.30301990027038,10.0562868220469,-1.02111302747567,0.34024369926769,0.820330286617327,-6.4849127020753
"95","1759531_s_at","yaeP","1450233","UPF0253 family protein YaeP",0.204768293278921,11.0633966762158,1.63850328055983,0.144088522289055,0.670465961822493,-5.74712103804124
"96","1759542_s_at","pflA","945517","pyruvate formate-lyase activating enzyme",0.109566332277849,11.2569280687629,0.735077237978166,0.485516220261493,0.879082583671519,-6.74053815659589
"97","1759549_s_at","pxpB","945311","5-oxoprolinase component B",0.200468538406437,10.8899466179999,1.62312038394797,0.147355950268991,0.677302028149894,-5.76777194730889
"98","1759550_at","copA","946106","Cu(+) exporting P-type ATPase;soluble Cu(+) chaperone",0.277469914602394,10.8350140046163,1.96804495843017,0.0885600578569427,0.625112814169749,-5.28663208760973
"99","1759555_at","glf","945235","UDP-galactopyranose mutase",0.0648252683018455,10.8533995387332,0.303521578543287,0.770066608123403,0.948985609016375,-6.98314359872267
"100","1759562_s_at","dcp","946084","peptidyl-dipeptidase Dcp",-0.264616260277714,10.739364898909,-2.09304214734263,0.0734898972532285,0.625112814169749,-5.10499569417
"101","1759565_s_at","aaeR","947760","LysR-type transcriptional regulator AaeR",-0.246957576905528,10.9721390717069,-1.3766642729598,0.209854950951317,0.73384252723487,-6.08504231774165
"102","1759573_s_at","map","947882","methionine aminopeptidase",-0.665824818889941,11.5444852192497,-5.32534006506543,0.000993960691668762,0.0789816457302947,-0.604828245381043
"103","1759574_s_at","ybeZ","948044","PhoH-like protein",0.213455623076719,11.3760795856721,1.82457412925728,0.109598227960612,0.625112814169749,-5.49092497316839
"104","1759579_s_at","glnQ","945435","L-glutamine ABC transporter ATP binding subunit",-0.428237793812626,11.4544876568228,-3.41974222859673,0.0106499197758438,0.382987605280981,-3.12845032478828
"105","1759588_s_at","ftsY","947978","signal recognition particle receptor",0.186629321686526,10.9568872543295,1.39909185652956,0.203314683973111,0.730518499284258,-6.05734092817849
"106","1759599_s_at","potA","946323","spermidine preferential ABC transporter ATP binding subunit",-0.00274956263263526,10.8753452773992,-0.0219735387589082,0.983065017522757,0.998128647371929,-7.03459285031073
"107","1759603_at","yfjR","947309","CP4-57 prophage; putative DNA-binding transcriptional regulator",-0.0720707646433656,10.1053075045386,-0.321578934393652,0.756896792556104,0.948480025374568,-6.97685162894966
"108","1759606_s_at","mobB","948343","molybdopterin-guanine dinucleotide biosynthesis adaptor protein",-0.000743929406176846,10.7162376788135,-0.00577924771680256,0.995545560139954,0.998128647371929,-7.03484679040456
"109","1759609_s_at","frsA","946039","fermentation-respiration switch protein",0.0674951293128245,10.7927422746299,0.579164963234849,0.580119529944181,0.90797496126112,-6.84964377012213
"110","1759627_s_at","yjfL","948701","conserved inner membrane protein YjfL",0.0688478510444455,10.4206569271575,0.439671237219937,0.673056528047896,0.932611194312841,-6.92708746706735
"111","1759628_s_at","metR","948310","DNA-binding transcriptional dual regulator MetR",0.145359418509845,10.2901615411116,0.994995704388454,0.351959979150389,0.823040437229132,-6.51096052126962
"112","1759632_s_at","codB","944994","cytosine transporter",0.0225758514638486,10.0288200722393,0.0929665241091293,0.928461556821538,0.981974478788236,-7.0299851055872
"113","1759633_at","yehQ","946654","SWIM zinc finger domains-containing protein YehQ",-0.182600678949273,9.60921303569276,-0.915780319167681,0.389391443576751,0.844174673495379,-6.58678793692144
"114","1759634_s_at","sufA","949014","iron-sulfur cluster insertion protein SufA",-0.584858504582833,10.9859520052835,-4.36411372525517,0.00307569254588501,0.186893552935248,-1.81159421194908
"115","1759638_s_at","yfdO","947403","CPS-53 (KpLE1) prophage; putative defective phage replication protein O",-0.244133372370031,10.7799769000403,-2.18199121277616,0.0643422504684529,0.625112814169749,-4.97413208031518
"116","1759641_s_at","idnK","946066","D-gluconate kinase, thermosensitive",0.0245463576496459,10.5540991302198,0.11963675801183,0.90803736113624,0.978946995663431,-7.02678636543221
"117","1759645_s_at","pgsA","945791","phosphatidylglycerophosphate synthase",0.0282806631719552,10.7777546463141,0.204066609048224,0.843943883194268,0.966512229866606,-7.01140386586551
"118","1759651_s_at","yhhZ","947952","putative endonuclease YhhZ",2.63258444750569,9.60023938173213,1.61152773275406,0.149863669104782,0.677302028149894,-5.78327546367443
"119","1759653_s_at","yjfK","948702","conserved protein YjfK",-0.00546067298663822,9.53576685954043,-0.0148841356264959,0.988528243982066,0.998128647371929,-7.0347404871138
"120","1759656_s_at","rfaH","948327","transcription antiterminator RfaH",0.295866447216659,10.1564942002272,1.2723303090685,0.24276086194241,0.765887348938241,-6.21037971129533
"121","1759660_s_at","yjgH","948769","RutC family protein YjgH",-0.128182133238429,10.818407148977,-1.07129331810698,0.318591441408036,0.808332114671174,-6.43346883708889
"122","1759669_s_at","nikD","947989","Ni(2(+)) ABC transporter ATP binding subunit NikD",-0.337938306284176,10.8974195371439,-1.65032351607106,0.141623828186657,0.664018128512053,-5.73119314056989
"123","1759675_s_at","secM","944831","SecA translation regulator",-0.0379528812762899,11.7906863617358,-0.25682115567502,0.804493735923426,0.956999257120311,-6.99776809249902
"124","1759678_s_at","pdeC","948568","c-di-GMP phosphodiesterase PdeC",0.00246129604751921,10.2774386802339,0.0139966144784248,0.989212237010329,0.998128647371929,-7.03475496992666
"125","1759685_s_at","araF","946409","arabinose ABC transporter periplasmic binding protein",0.0511193236936727,10.8172006686407,0.317014796062245,0.76021764832174,0.948985609016375,-6.97847536439437
"126","1759697_s_at","yncE","946006","PQQ-like domain-containing protein YncE",-1.40858335881965,11.2231769493028,-3.85319208593854,0.00592429276286763,0.271269522330425,-2.50889256069843
"127","1759700_s_at","ydcD","946958","uncharacterized protein YdcD",-0.069483342220213,8.18992226381055,-0.10153406329665,0.921893421790243,0.980209394594467,-7.02904477507769
"128","1759701_s_at","uup","945566","ATP-binding protein with possible role in replication",-0.158753060831593,10.6161121806838,-1.32283561194784,0.226312022468818,0.750726217590859,-6.15045356078696
"129","1759704_s_at","iscS","947004","cysteine desulfurase",0.432450551423486,11.2554731953601,1.83893364562825,0.107292197697232,0.625112814169749,-5.47071359854628
"130","1759710_at","ybeR","945249","DUF1266 domain-containing protein YbeR",-0.198562431476098,10.4484476768636,-1.2117102764468,0.263844051770485,0.775393756696761,-6.28034605627365
"131","1759715_s_at","yccA","946016","modulator of FtsH protease",-0.063144937259608,11.5569543120151,-0.450705940260672,0.665447356679546,0.932611194312841,-6.92168564259679
"132","1759722_s_at","yfaA","946618","DUF2138 domain-containing protein YfaA",-0.192981493213759,9.53983789617951,-0.55934220205519,0.592875239128186,0.908637206488807,-6.86184282999087
"133","1759746_s_at","yidI","948189","putative inner membrane protein",0.356466858664389,10.6313596908132,1.70325440739761,0.131063215517176,0.656122051534586,-5.65925556154447
"134","1759749_s_at","ycaC","945512","putative hydrolase",-0.434735134560261,11.4527751076876,-1.19145345763886,0.271224588721641,0.781624352952604,-6.30322718080341
"135","1759752_s_at","gnd","946554","6-phosphogluconate dehydrogenase, decarboxylating",-0.188215046852948,11.555322946964,-1.1023483568157,0.305750664935575,0.796128628775418,-6.40073902439808
"136","1759757_s_at","yicN","948173","conserved protein YicN",0.350110825067359,10.1699887441478,1.61288659826985,0.149567684012613,0.677302028149894,-5.78146083659234
"137","1759758_s_at","yhjY","948073","conserved protein YhjY",0.0808274786429628,10.6639837288467,0.693576844355114,0.509674031471019,0.886496132808254,-6.77180595569754
"138","1759761_s_at","ydgD","946436","putative serine protease YdgD",0.0317821426227418,10.6962875298614,0.26596148129394,0.797716240679634,0.954814037107755,-6.99509366142837
"139","1759770_s_at","ybeY","946430","endoribonuclease YbeY",0.200355674036093,11.3202824079379,1.67289067247638,0.137027279508482,0.656122051534586,-5.70064290415512
"140","1759774_at","entF","945184","apo-serine activating enzyme",-1.52115837510859,11.0101868873324,-8.44530988792882,5.4457937897424e-05,0.00661824115859282,2.46917997714213
"141","1759776_s_at","bamC","946954","outer membrane protein assembly factor BamC",0.0210912479853693,11.2389957792563,0.141091639769418,0.891659996409846,0.978946995663431,-7.02363313732414
"142","1759787_s_at","yedK","946435","putative SOS response-associated peptidase YedK",-0.192482488236218,10.1051863750875,-1.57814400051088,0.157307731856717,0.6834851124161,-5.82762941148324
"143","1759789_s_at","rseB","947054","anti-sigma factor stabilizing protein RseB",-0.104081065060882,10.8050773332785,-0.850780082226299,0.422251204287976,0.852533099073127,-6.64527791806555
"144","1759790_at","prmB","946805","50S ribosomal subunit protein L3 N(5)-glutamine methyltransferase",-0.149380033752989,11.1692316046322,-1.28244352931648,0.239387178191572,0.765594288148278,-6.19849605808637
"145","1759798_s_at","dgcN","947091","diguanylate cyclase DgcN",-0.421776739039775,10.8843292428575,-3.61924048024357,0.00810292949703825,0.328248085115314,-2.84035751295181
"146","1759801_s_at","gpmA","945068","2,3-bisphosphoglycerate-dependent phosphoglycerate mutase",-1.43132560666426,12.8194292186339,-11.4709833610563,6.87858493668689e-06,0.00142111564791951,4.57067891059753
"147","1759803_s_at","sixA","946815","phosphohistidine phosphatase",-0.01093198785059,10.5003073670772,-0.0899229115694323,0.930796343402488,0.982951087204312,-7.03029926414153
"148","1759807_s_at","yoeF","1450273","CP4-44 prophage; putative uncharacterized protein YoeF",-0.137330721613534,9.60093546710697,-0.710572645564014,0.499688575779508,0.886496132808254,-6.75919125237779
"149","1759810_s_at","citT","949070","citrate:succinate antiporter",-0.0543538711251799,10.0705374008058,-0.379710596258239,0.7151008328708,0.938261471781686,-6.95420845056713
"150","1759814_s_at","tabA","948777","DUF386 domain-containing toxin-antitoxin biofilm protein TabA",-0.00735447128625744,12.5853329734335,-0.0571902257634832,0.955946859889773,0.991405895705372,-7.03301799945998
"151","1759828_s_at","ybcO","945147","DLP12 prophage; putative nuclease YbcO",-0.200295408499773,10.6344853927665,-1.42190412985561,0.196848122406218,0.721078405835542,-6.02890413726444
"152","1759829_s_at","hdeB","948026","periplasmic acid stress chaperone",-0.39046307898497,12.3049302567624,-0.839666167193144,0.428063594488962,0.854317454928699,-6.65492901312771
"153","1759831_at","fecA","946427","ferric citrate outer membrane transporter",-2.40400984294975,12.0907432317696,-15.0380521928725,1.04846253242883e-06,0.000498170043083708,6.35852766195598
"154","1759837_s_at","csgG","945619","curli secretion channel",-0.229789871681227,9.27226208476346,-0.73150455822552,0.487565880830167,0.879082583671519,-6.74329166230988
"155","1759839_s_at","yrhB","947948","putative heat shock chaperone",0.0655232354835356,9.96019227977766,0.223503378952093,0.829346476282106,0.961242902219929,-7.00673793700955
"156","1759842_s_at","lolB","945775","outer membrane lipoprotein LolB",-0.252360712758211,10.9306218946332,-1.86094470535437,0.103847795521277,0.625112814169749,-5.43962428035607
"157","1759857_s_at","kup","948255","K(+):H(+) symporter Kup",-0.049728077351892,10.6163911459484,-0.436227022681389,0.675439987635004,0.932611194312841,-6.92874754782536
"158","1759861_s_at","murG","946321","N-acetylglucosaminyl transferase",-0.00100022564014246,10.8607029930722,-0.0089872965685978,0.993072971758311,0.998128647371929,-7.03482002370707
"159","1759865_s_at","atpE","948253","ATP synthase Fo complex subunit c",0.211965833060393,12.2802274966937,1.92319831820379,0.0946748436556688,0.625112814169749,-5.35102502590519
"160","1759867_s_at","yjaG","948501","conserved protein YjaG",0.00549027980978423,10.8404951399512,0.0374384607154757,0.971151248875797,0.994485509727309,-7.0340737597709
"161","1759873_s_at","yebG","946364","DNA damage-inducible protein YebG",-0.240040264596946,12.0129639318592,-1.50814528047216,0.17403212235067,0.695166462848655,-5.91914765082337
